Subj_idx,Stimulus,Response,Confidence,RT_dec,DotDiff,Accuracy
37,1,1,4,0.45,3.55,1
37,0,0,3,0.439,3.55,1
37,1,1,5,0.294,3.45,1
37,0,1,4,0.328,3.45,0
37,0,1,3,0.601,3.55,0
37,1,1,5,0.344,3.65,1
37,1,1,4,0.376,3.65,1
37,0,1,5,0.29,3.55,0
37,1,1,3,0.454,3.65,1
37,0,1,2,0.56,3.65,0
37,0,0,3,10.651,3.75,1
37,0,1,3,0.486,3.75,0
37,1,1,4,0.586,3.85,1
37,1,1,5,0.385,3.85,1
37,0,1,3,0.747,3.75,0
37,1,1,4,0.402,3.85,1
37,1,1,3,0.392,3.85,1
37,1,1,2,0.374,3.75,1
37,1,1,5,0.373,3.75,1
37,1,1,5,0.796,3.65,1
37,1,1,2,0.388,3.65,1
37,0,0,6,0.628,3.55,1
37,0,0,5,0.83,3.55,1
37,1,1,5,0.419,3.45,1
37,0,1,3,0.522,3.45,0
37,1,1,3,0.537,3.55,1
37,0,0,5,0.735,3.55,1
37,1,0,5,0.698,3.45,0
37,1,0,4,0.455,3.55,0
37,1,1,5,0.678,3.65,1
37,0,0,5,0.672,3.65,1
37,1,0,4,0.537,3.55,0
37,0,0,3,0.736,3.65,1
37,0,1,3,0.883,3.65,0
37,0,0,4,0.487,3.75,1
37,1,0,2,0.592,3.75,0
37,1,1,5,0.568,3.85,1
37,0,0,6,0.659,3.85,1
37,1,1,5,0.379,3.75,1
37,0,1,4,0.591,3.75,0
37,1,1,5,0.415,3.85,1
37,0,0,5,0.647,3.85,1
37,1,1,4,0.689,3.75,1
37,0,0,5,0.463,3.75,1
37,1,1,4,1.421,3.65,1
37,0,0,5,0.379,3.65,1
37,0,1,3,0.462,3.55,0
37,1,0,5,0.694,3.65,0
37,1,0,2,13.692,3.75,0
37,0,0,4,0.541,3.85,1
37,1,1,5,0.363,3.85,1
37,0,0,4,0.496,3.75,1
37,0,0,5,0.368,3.75,1
37,0,0,3,0.559,3.65,1
37,1,0,2,0.479,3.65,0
37,1,0,4,0.574,3.75,0
37,0,1,3,0.735,3.85,0
37,1,0,2,1.005,3.95,0
37,1,0,2,0.309,4.05,0
37,1,1,5,0.468,4.15,1
37,1,1,6,0.681,4.15,1
37,1,1,4,1.176,4.05,1
37,1,0,2,0.409,4.05,0
37,0,0,5,0.42,4.15,1
37,0,1,4,0.413,4.15,0
37,1,1,4,0.709,4.25,1
37,0,0,5,0.335,4.25,1
37,1,0,4,0.498,4.15,0
37,0,1,4,1,4.25,0
37,1,1,5,0.412,4.35,1
37,1,1,6,0.593,4.35,1
37,1,1,6,0.33,4.25,1
37,0,1,5,0.363,4.25,0
37,1,1,6,0.237,4.35,1
38,1,0,4,0.897,4.35,0
38,0,0,5,0.319,4.45,1
38,1,1,4,0.425,4.45,1
38,0,0,5,0.484,4.35,1
38,0,0,5,0.306,4.35,1
38,1,1,5,0.397,4.25,1
38,1,1,5,0.395,4.25,1
38,1,1,5,0.389,4.15,1
38,1,1,5,0.335,4.15,1
38,0,0,5,0.347,4.05,1
38,1,1,5,0.528,4.05,1
38,0,0,5,0.33,3.95,1
38,1,0,5,0.737,3.95,0
38,0,0,5,0.264,4.05,1
38,0,0,5,0.294,4.05,1
38,0,0,5,0.359,3.95,1
38,1,0,5,0.464,3.95,0
38,1,1,5,0.332,4.05,1
38,0,0,5,0.503,4.05,1
38,1,0,5,0.573,3.95,0
38,1,1,5,0.556,4.05,1
38,1,1,5,0.375,4.05,1
38,1,1,5,0.454,3.95,1
38,0,0,5,0.28,3.95,1
38,0,0,5,0.367,3.85,1
38,1,1,5,0.277,3.85,1
38,0,0,5,0.288,3.75,1
38,0,0,5,0.335,3.75,1
38,0,0,5,0.33,3.65,1
38,1,1,5,0.332,3.65,1
38,0,0,5,0.233,3.55,1
38,1,1,5,0.329,3.55,1
38,0,0,5,0.378,3.45,1
38,1,1,5,0.255,3.45,1
38,0,1,5,0.276,3.35,0
38,0,0,4,0.461,3.45,1
38,0,0,4,0.303,3.45,1
38,1,0,4,0.253,3.35,0
38,0,0,4,0.246,3.45,1
38,1,0,4,0.245,3.45,0
38,1,0,4,0.257,3.55,0
38,0,0,4,0.229,3.65,1
38,1,1,5,0.373,3.65,1
38,0,0,5,0.371,3.55,1
38,1,0,5,0.286,3.55,0
38,0,0,4,0.289,3.65,1
38,0,0,5,0.3,3.65,1
38,1,0,5,0.299,3.55,0
38,1,1,5,0.553,3.65,1
38,1,0,5,0.298,3.65,0
38,1,1,5,0.373,3.75,1
38,0,0,4,0.315,3.75,1
38,1,1,5,0.451,3.65,1
38,0,0,4,0.406,3.65,1
38,1,0,5,0.362,3.55,0
38,0,1,5,0.361,3.65,0
38,0,0,4,0.187,3.75,1
38,0,0,4,0.266,3.75,1
38,1,1,4,0.452,3.65,1
38,1,1,4,0.274,3.65,1
38,0,0,4,0.219,3.55,1
38,1,1,4,0.259,3.55,1
38,1,1,4,0.307,3.45,1
38,1,1,4,0.405,3.45,1
38,1,0,4,0.354,3.35,0
38,0,0,4,0.477,3.45,1
38,0,0,4,0.383,3.45,1
38,1,1,4,0.333,3.35,1
38,0,0,4,0.333,3.35,1
38,0,0,4,0.298,3.25,1
38,0,0,4,0.292,3.25,1
38,1,0,4,0.256,3.15,0
38,0,0,4,0.267,3.25,1
38,1,1,4,0.489,3.25,1
38,0,0,4,0.279,3.15,1
38,1,0,4,0.233,3.15,0
38,0,0,4,0.255,3.25,1
38,0,0,4,0.251,3.25,1
38,0,0,4,0.307,3.15,1
38,1,1,4,0.253,3.15,1
38,0,0,4,0.257,3.05,1
38,1,1,4,0.47,3.05,1
38,1,1,4,0.237,2.95,1
38,0,1,4,0.249,2.95,0
38,1,0,4,0.279,3.05,0
38,0,0,4,0.314,3.15,1
38,1,0,4,0.404,3.15,0
38,0,0,4,0.334,3.25,1
38,0,0,4,0.25,3.25,1
38,1,1,4,0.269,3.15,1
38,1,0,4,0.258,3.15,0
38,1,1,4,0.312,3.25,1
38,1,1,4,0.274,3.25,1
38,0,0,4,0.226,3.15,1
38,1,1,4,0.261,3.15,1
38,0,1,4,0.284,3.05,0
38,1,1,4,0.292,3.15,1
38,0,0,4,0.622,3.15,1
38,0,1,4,0.363,3.05,0
38,0,0,4,0.193,3.15,1
38,1,0,4,0.265,3.15,0
38,1,1,4,0.184,3.25,1
38,0,0,4,0.138,3.25,1
38,1,1,4,0.228,3.15,1
38,1,1,4,0.31,3.15,1
38,1,1,4,0.254,3.05,1
38,1,0,4,0.411,3.05,0
38,0,1,4,0.202,3.15,0
38,0,1,4,0.448,3.25,0
38,1,1,4,0.325,3.35,1
38,0,1,4,0.422,3.35,0
38,0,0,4,0.443,3.45,1
38,0,0,4,0.269,3.45,1
38,1,1,4,0.266,3.35,1
38,0,1,4,0.211,3.35,0
38,1,0,4,0.189,3.45,0
38,0,1,4,0.192,3.55,0
38,1,1,4,0.206,3.65,1
38,0,1,4,0.219,3.65,0
38,0,1,4,0.266,3.75,0
38,0,0,4,0.369,3.85,1
38,1,1,4,0.526,3.85,1
38,0,0,4,0.317,3.75,1
38,1,1,4,0.28,3.75,1
38,1,1,4,0.709,3.65,1
38,0,0,4,0.248,3.65,1
38,1,1,4,684.49,3.55,1
38,0,0,4,1.032,3.55,1
38,1,1,4,0.349,3.45,1
38,0,0,4,0.482,3.45,1
38,0,0,4,0.417,3.35,1
38,1,0,4,0.407,3.35,0
38,1,0,4,0.273,3.45,0
38,1,0,4,0.293,3.55,0
38,1,1,4,0.48,3.65,1
38,0,0,4,0.225,3.65,1
38,1,1,4,0.71,3.55,1
38,0,0,4,0.483,3.55,1
38,1,1,4,0.445,3.45,1
38,0,0,4,0.336,3.45,1
38,0,0,4,0.37,3.35,1
38,0,0,4,0.237,3.35,1
38,1,0,4,0.281,3.25,0
38,1,0,4,0.26,3.35,0
38,0,0,4,0.452,3.45,1
38,1,0,4,0.374,3.45,0
38,1,0,4,0.544,3.55,0
38,1,1,4,0.491,3.65,1
38,1,1,4,0.475,3.65,1
38,0,0,4,0.351,3.55,1
38,0,0,4,0.304,3.55,1
38,1,0,4,0.412,3.45,0
38,0,0,4,0.299,3.55,1
38,0,0,4,0.354,3.55,1
38,0,0,4,0.233,3.45,1
38,1,0,4,0.194,3.45,0
38,0,0,4,0.303,3.55,1
38,1,1,4,0.441,3.55,1
38,0,0,4,0.376,3.45,1
38,1,1,4,0.499,3.45,1
38,0,0,4,0.312,3.35,1
38,0,0,4,0.243,3.35,1
38,0,0,4,0.603,3.25,1
38,1,1,4,0.345,3.25,1
38,0,0,4,4.775,3.15,1
38,1,0,4,4.705,3.15,0
38,1,1,4,0.43,3.25,1
38,0,0,4,0.316,3.25,1
38,1,0,4,0.346,3.15,0
38,0,0,4,0.448,3.25,1
38,1,0,4,0.289,3.25,0
38,0,0,4,0.276,3.35,1
38,0,0,4,0.242,3.35,1
38,1,0,4,0.333,3.25,0
38,1,0,4,0.234,3.35,0
38,1,0,4,1.373,3.45,0
38,1,0,4,0.34,3.55,0
38,0,0,4,0.391,3.65,1
38,1,0,4,0.493,3.65,0
38,0,0,4,0.476,3.75,1
38,1,0,4,1.789,3.75,0
38,0,0,4,0.42,3.85,1
38,0,0,4,0.211,3.85,1
38,0,0,4,0.627,3.75,1
38,1,0,4,0.548,3.75,0
38,1,0,4,0.447,3.85,0
38,0,0,4,0.368,3.95,1
38,1,1,4,1.063,3.95,1
38,1,1,4,0.491,3.85,1
38,1,1,4,0.472,3.85,1
38,1,1,4,0.416,3.75,1
38,0,0,4,0.498,3.75,1
38,0,1,4,0.427,3.65,0
38,1,1,4,0.757,3.75,1
38,0,0,4,0.878,3.75,1
38,0,0,4,0.622,3.65,1
38,0,0,4,0.466,3.65,1
38,1,0,4,6.251,3.55,0
38,0,0,4,0.379,3.65,1
38,1,1,4,0.487,3.65,1
38,0,0,4,0.396,3.55,1
38,1,0,4,0.443,3.55,0
38,0,0,4,0.604,3.65,1
38,0,0,4,0.372,3.65,1
38,0,0,4,0.363,3.55,1
38,1,1,4,0.53,3.55,1
38,0,1,4,0.793,3.45,0
38,1,1,4,0.442,3.55,1
38,1,1,4,0.341,3.55,1
38,0,1,4,0.36,3.45,0
39,0,0,4,0.561,3.35,1
39,1,1,4,0.677,3.25,1
39,0,1,4,0.76,3.25,0
39,1,1,3,0.944,3.35,1
39,1,1,3,1.493,3.35,1
39,0,1,5,1.955,3.25,0
39,1,1,4,0.669,3.35,1
39,1,0,4,1.048,3.35,0
39,1,1,3,0.862,3.45,1
39,1,1,3,0.569,3.45,1
39,0,1,5,0.592,3.35,0
39,0,0,2,0.869,3.45,1
39,0,0,4,0.693,3.45,1
39,1,1,5,0.59,3.35,1
39,1,1,4,0.581,3.35,1
39,1,1,4,0.687,3.25,1
39,0,0,4,1.203,3.25,1
39,0,1,2,0.551,3.15,0
39,1,0,2,0.806,3.25,0
39,0,1,4,0.765,3.35,0
39,1,0,4,0.67,3.45,0
39,1,1,5,0.5,3.55,1
39,1,1,3,0.737,3.55,1
39,1,1,3,0.856,3.45,1
39,0,0,3,1.728,3.45,1
39,1,1,4,2.913,3.35,1
39,0,0,5,0.645,3.35,1
39,0,0,4,1.118,3.25,1
39,1,1,4,0.477,3.25,1
39,0,1,3,0.515,3.15,0
39,0,1,3,0.474,3.25,0
39,0,0,4,0.628,3.35,1
39,0,0,4,0.576,3.35,1
39,0,0,3,0.991,3.25,1
39,1,1,4,0.292,3.25,1
39,0,1,4,0.605,3.15,0
39,0,0,3,0.846,3.25,1
39,1,1,4,0.558,3.25,1
39,0,0,4,0.604,3.15,1
39,1,1,3,0.384,3.15,1
39,1,1,3,0.573,3.05,1
39,0,1,4,0.58,3.05,0
39,0,1,4,0.41,3.15,0
39,1,1,4,0.715,3.25,1
39,0,0,4,0.643,3.25,1
39,1,1,5,0.599,3.15,1
39,1,0,3,0.584,3.15,0
39,0,0,3,0.795,3.25,1
39,1,1,4,0.568,3.25,1
39,1,1,5,0.417,3.15,1
39,1,1,5,0.726,3.15,1
39,1,1,4,0.533,3.05,1
39,0,1,3,1.332,3.05,0
39,0,1,4,0.374,3.15,0
39,0,0,3,0.604,3.25,1
39,1,1,4,0.525,3.25,1
39,1,1,4,0.471,3.15,1
39,1,1,5,0.39,3.15,1
39,0,1,4,0.983,3.05,0
39,0,0,4,0.572,3.15,1
39,1,1,4,0.491,3.15,1
39,0,0,3,0.716,3.05,1
39,1,1,3,0.475,3.05,1
39,1,1,4,0.5,2.95,1
39,1,1,5,0.436,2.95,1
39,1,1,4,0.477,2.85,1
39,0,1,5,0.338,2.85,0
39,1,0,3,0.546,2.95,0
39,0,1,4,0.691,3.05,0
39,0,1,4,0.48,3.15,0
39,1,1,4,0.464,3.25,1
39,0,0,4,0.478,3.25,1
39,0,1,4,0.415,3.15,0
39,0,1,4,0.369,3.25,0
39,0,1,4,0.37,3.35,0
39,0,1,4,0.46,3.45,0
39,1,1,5,0.43,3.55,1
39,0,0,4,0.462,3.55,1
39,0,0,4,0.565,3.45,1
39,1,1,3,0.54,3.45,1
39,0,0,4,0.425,3.35,1
39,1,1,5,0.404,3.35,1
39,1,1,3,0.536,3.25,1
39,0,0,3,0.489,3.25,1
39,0,0,3,0.599,3.15,1
39,1,1,4,0.441,3.15,1
39,0,0,3,0.496,3.05,1
39,1,1,4,0.495,3.05,1
39,1,1,4,0.377,2.95,1
39,0,0,4,0.39,2.95,1
39,1,1,4,0.293,2.85,1
39,1,1,5,0.41,2.85,1
39,1,1,2,1.121,2.75,1
39,1,0,1,0.651,2.75,0
39,0,1,4,0.735,2.85,0
39,0,1,5,0.501,2.95,0
39,0,1,4,0.362,3.05,0
39,1,1,5,0.453,3.15,1
39,1,0,3,1.231,3.15,0
39,1,1,5,0.479,3.25,1
39,0,1,4,1.673,3.25,0
39,0,1,3,0.243,3.35,0
39,1,1,4,0.263,3.45,1
39,0,1,4,0.44,3.45,0
39,1,1,4,0.239,3.55,1
39,1,1,3,0.337,3.55,1
39,1,1,4,0.462,3.45,1
39,1,1,4,0.286,3.45,1
39,0,1,3,0.48,3.35,0
39,1,1,3,0.439,3.45,1
39,0,1,4,0.708,3.45,0
39,0,1,4,0.942,3.55,0
39,1,1,4,0.606,3.65,1
39,0,0,3,0.958,3.65,1
39,0,0,3,0.725,3.55,1
39,0,0,4,0.823,3.55,1
39,0,0,4,1.414,3.45,1
39,0,1,3,0.515,3.45,0
39,1,1,5,0.488,3.55,1
39,0,1,3,0.473,3.55,0
39,0,0,3,0.549,3.65,1
39,1,1,4,0.359,3.65,1
39,0,0,2,1.129,3.55,1
39,1,1,5,0.499,3.55,1
39,1,1,3,0.641,3.45,1
39,0,0,4,0.708,3.45,1
39,0,0,4,0.531,3.35,1
39,1,1,3,0.462,3.35,1
39,0,0,3,0.411,3.25,1
39,1,1,4,0.69,3.25,1
39,1,1,4,0.387,3.15,1
39,0,0,4,0.343,3.15,1
39,1,1,4,0.46,3.05,1
39,1,1,5,0.345,3.05,1
39,1,1,2,1.077,2.95,1
39,1,1,4,0.466,2.95,1
39,0,1,4,0.747,2.85,0
39,0,1,4,0.563,2.95,0
39,0,1,3,0.648,3.05,0
39,1,1,4,0.531,3.15,1
39,1,0,2,0.374,3.15,0
39,1,1,5,0.444,3.25,1
39,0,1,4,0.579,3.25,0
39,0,1,3,0.56,3.35,0
39,1,1,4,0.613,3.45,1
39,0,1,3,0.576,3.45,0
39,1,1,5,0.54,3.55,1
39,1,1,4,0.692,3.55,1
39,1,0,4,0.977,3.45,0
39,1,1,4,0.517,3.55,1
39,0,0,4,0.522,3.55,1
39,1,1,5,0.367,3.45,1
39,0,0,4,0.633,3.45,1
39,0,0,4,0.465,3.35,1
39,1,1,4,0.443,3.35,1
39,0,0,4,0.459,3.25,1
39,0,1,4,0.571,3.25,0
39,0,1,4,0.59,3.35,0
39,0,1,4,0.467,3.45,0
39,0,0,4,0.817,3.55,1
39,1,1,4,0.405,3.55,1
39,0,0,4,0.635,3.45,1
39,0,1,4,0.36,3.45,0
39,1,1,3,0.31,3.55,1
39,0,0,4,0.54,3.55,1
39,1,0,3,0.576,3.45,0
39,1,0,4,0.794,3.55,0
39,0,0,3,0.861,3.65,1
39,0,0,4,0.467,3.65,1
39,1,1,4,0.326,3.55,1
39,0,0,3,0.405,3.55,1
39,1,1,3,0.289,3.45,1
39,1,1,4,0.395,3.45,1
39,0,1,4,0.612,3.35,0
39,1,1,4,0.576,3.45,1
39,1,1,4,0.37,3.45,1
39,1,1,3,0.611,3.35,1
39,1,0,4,0.552,3.35,0
39,0,1,3,0.194,3.45,0
39,0,0,4,0.309,3.55,1
39,0,0,4,0.406,3.55,1
39,1,0,4,0.372,3.45,0
39,1,1,4,0.395,3.55,1
39,1,1,4,0.387,3.55,1
39,0,1,4,0.326,3.45,0
39,0,0,4,0.339,3.55,1
39,1,1,4,0.356,3.55,1
39,0,1,4,0.343,3.45,0
39,1,1,4,0.224,3.55,1
39,1,1,4,0.423,3.55,1
39,1,0,4,0.72,3.45,0
39,1,1,3,0.591,3.55,1
39,0,1,3,0.709,3.55,0
39,1,0,2,0.946,3.65,0
39,0,0,4,0.719,3.75,1
39,0,0,4,0.542,3.75,1
39,1,1,4,0.319,3.65,1
39,0,0,5,0.577,3.65,1
39,0,0,3,0.668,3.55,1
39,0,1,3,0.717,3.55,0
39,0,0,4,0.475,3.65,1
39,0,0,4,0.441,3.65,1
39,1,1,2,0.319,3.55,1
39,0,0,4,0.426,3.55,1
39,0,0,4,0.382,3.45,1
39,1,0,2,0.498,3.45,0
39,0,0,3,0.61,3.55,1
39,1,1,4,0.613,3.55,1
39,1,1,2,1.011,3.45,1
39,0,0,4,0.49,3.45,1
40,0,0,4,0.604,4.25,1
40,0,0,3,0.712,4.25,1
40,1,1,4,0.63,4.15,1
40,1,1,2,1.563,4.15,1
40,0,0,4,0.579,4.05,1
40,0,0,5,0.561,4.05,1
40,1,1,3,1.33,3.95,1
40,0,0,5,0.493,3.95,1
40,0,0,3,0.864,3.85,1
40,1,1,4,0.796,3.85,1
40,1,1,4,0.733,3.75,1
40,1,1,5,0.76,3.75,1
40,1,0,2,1.562,3.65,0
40,0,0,3,0.837,3.75,1
40,0,0,5,0.517,3.75,1
40,0,0,3,0.426,3.65,1
40,1,1,2,0.768,3.65,1
40,1,0,4,1.173,3.55,0
40,0,1,2,0.625,3.65,0
40,1,1,5,0.425,3.75,1
40,1,0,2,0.716,3.75,0
40,1,1,4,1.047,3.85,1
40,0,0,5,0.445,3.85,1
40,0,1,2,0.449,3.75,0
40,1,1,4,0.344,3.85,1
40,0,0,5,0.471,3.85,1
40,1,1,5,0.671,3.75,1
40,1,1,1,0.418,3.75,1
40,0,0,5,0.449,3.65,1
40,1,1,3,0.715,3.65,1
40,0,0,4,0.518,3.55,1
40,1,0,3,0.474,3.55,0
40,1,1,3,0.623,3.65,1
40,1,0,4,1.033,3.65,0
40,0,0,5,0.897,3.75,1
40,1,1,3,0.466,3.75,1
40,1,0,5,0.573,3.65,0
40,0,0,5,0.446,3.75,1
40,1,1,4,0.542,3.75,1
40,1,1,3,1.009,3.65,1
40,0,1,4,0.931,3.65,0
40,1,1,2,0.673,3.75,1
40,0,0,3,0.555,3.75,1
40,0,0,4,0.564,3.65,1
40,1,1,5,0.463,3.65,1
40,1,1,3,0.748,3.55,1
40,0,0,4,0.349,3.55,1
40,0,0,4,0.457,3.45,1
40,1,1,5,0.437,3.45,1
40,0,0,4,0.327,3.35,1
40,0,1,3,0.326,3.35,0
40,1,1,5,0.349,3.45,1
40,1,0,2,0.708,3.45,0
40,1,1,5,0.561,3.55,1
40,1,0,3,0.58,3.55,0
40,0,0,5,0.414,3.65,1
40,0,0,3,1.144,3.65,1
40,0,0,3,0.527,3.55,1
40,1,1,5,0.22,3.55,1
40,1,1,5,0.458,3.45,1
40,0,1,2,0.92,3.45,0
40,1,0,3,1.132,3.55,0
40,1,1,5,0.31,3.65,1
40,1,1,5,0.459,3.65,1
40,0,0,5,0.362,3.55,1
40,0,1,4,0.448,3.55,0
40,1,1,2,0.377,3.65,1
40,0,0,2,0.407,3.65,1
40,1,0,4,0.321,3.55,0
40,1,0,4,0.344,3.65,0
40,0,1,3,0.515,3.75,0
40,1,1,4,0.454,3.85,1
40,0,0,4,0.37,3.85,1
40,1,1,2,0.296,3.75,1
40,1,1,5,0.369,3.75,1
40,1,1,5,0.364,3.65,1
40,0,0,2,0.793,3.65,1
40,1,1,4,0.352,3.55,1
40,1,1,4,0.627,3.55,1
40,0,0,5,0.384,3.45,1
40,1,1,4,0.348,3.45,1
40,1,1,4,0.425,3.35,1
40,0,0,3,0.433,3.35,1
40,1,1,4,0.319,3.25,1
40,0,0,3,0.57,3.25,1
40,0,0,5,0.361,3.15,1
40,1,0,2,0.327,3.15,0
40,1,0,5,0.414,3.25,0
40,0,0,4,0.633,3.35,1
40,0,0,5,0.433,3.35,1
40,1,0,3,0.509,3.25,0
40,0,0,5,0.995,3.35,1
40,0,1,3,0.514,3.35,0
40,1,1,4,0.475,3.45,1
40,1,1,5,0.476,3.45,1
40,1,1,5,0.38,3.35,1
40,1,1,3,0.373,3.35,1
40,0,1,4,0.441,3.25,0
40,0,1,2,0.927,3.35,0
40,0,0,5,0.417,3.45,1
40,1,1,6,0.469,3.45,1
40,1,0,4,0.507,3.35,0
40,0,0,4,0.955,3.45,1
40,1,1,5,0.493,3.45,1
40,1,0,4,0.935,3.35,0
40,1,1,3,0.408,3.45,1
40,0,0,5,0.569,3.45,1
40,0,0,4,0.707,3.35,1
40,1,1,4,0.808,3.35,1
40,0,0,2,0.411,3.25,1
40,1,1,4,0.46,3.25,1
40,1,1,5,0.432,3.15,1
40,0,0,4,0.348,3.15,1
40,1,1,4,0.279,3.05,1
40,0,0,3,0.362,3.05,1
40,1,1,3,0.407,2.95,1
40,1,1,5,0.364,2.95,1
40,1,1,5,0.492,2.85,1
40,0,0,3,0.353,2.85,1
40,1,1,4,0.4,2.75,1
40,1,1,3,0.845,2.75,1
40,0,0,4,0.674,2.65,1
40,1,1,4,0.36,2.65,1
40,1,1,4,0.316,2.55,1
40,0,1,3,0.453,2.55,0
40,1,1,4,0.443,2.65,1
40,0,0,5,0.371,2.65,1
40,0,0,4,0.245,2.55,1
40,1,0,4,0.389,2.55,0
40,1,0,4,0.316,2.65,0
40,0,0,5,0.838,2.75,1
40,0,1,2,0.657,2.75,0
40,1,1,3,0.379,2.85,1
40,0,0,2,0.416,2.85,1
40,0,1,3,0.433,2.75,0
40,1,1,4,0.453,2.85,1
40,1,0,4,0.396,2.85,0
40,1,0,4,0.739,2.95,0
40,1,1,3,0.568,3.05,1
40,0,1,4,0.378,3.05,0
40,0,1,4,0.362,3.15,0
40,0,0,3,0.43,3.25,1
40,1,1,5,0.318,3.25,1
40,1,1,5,0.391,3.15,1
40,0,0,4,0.421,3.15,1
40,1,1,4,0.4,3.05,1
40,1,0,2,0.513,3.05,0
40,1,1,3,0.371,3.15,1
40,0,1,4,0.524,3.15,0
40,0,0,5,0.313,3.25,1
40,1,1,5,0.334,3.25,1
40,0,0,4,0.388,3.15,1
40,1,1,4,0.338,3.15,1
40,1,1,3,0.41,3.05,1
40,0,1,3,0.357,3.05,0
40,1,1,3,0.856,3.15,1
40,0,0,2,0.446,3.15,1
40,1,1,4,0.396,3.05,1
40,1,1,4,0.376,3.05,1
40,1,1,2,0.391,2.95,1
40,0,1,4,0.338,2.95,0
40,1,1,2,0.441,3.05,1
40,1,0,3,0.659,3.05,0
40,0,1,4,0.339,3.15,0
40,1,1,3,0.84,3.25,1
40,1,1,5,0.528,3.25,1
40,0,0,3,0.373,3.15,1
40,1,0,3,0.456,3.15,0
40,0,0,4,0.303,3.25,1
40,0,0,4,0.249,3.25,1
40,1,1,3,0.399,3.15,1
40,1,0,3,0.143,3.15,0
40,0,0,3,0.335,3.25,1
40,0,0,5,0.307,3.25,1
40,1,1,3,0.461,3.15,1
40,0,0,4,0.424,3.15,1
40,0,0,5,0.376,3.05,1
40,1,0,3,0.324,3.05,0
40,1,1,5,0.202,3.15,1
40,1,1,5,0.43,3.15,1
40,1,1,5,0.348,3.05,1
40,0,1,5,0.28,3.05,0
40,0,0,5,0.364,3.15,1
40,0,0,3,0.768,3.15,1
40,1,1,4,0.342,3.05,1
40,1,0,3,0.637,3.05,0
40,0,1,4,0.427,3.15,0
40,1,1,5,0.307,3.25,1
40,1,1,4,0.242,3.25,1
40,1,1,5,0.277,3.15,1
40,0,0,5,0.576,3.15,1
40,0,1,5,0.247,3.05,0
40,1,1,5,0.184,3.15,1
40,0,0,5,0.397,3.15,1
40,1,1,4,0.271,3.05,1
40,1,1,4,0.176,3.05,1
40,0,1,4,0.634,2.95,0
40,1,1,2,0.375,3.05,1
40,0,0,4,0.338,3.05,1
40,1,1,4,0.182,2.95,1
40,1,1,4,0.39,2.95,1
40,1,1,3,0.386,2.85,1
40,0,1,4,0.27,2.85,0
40,1,1,4,0.37,2.95,1
40,1,0,2,0.426,2.95,0
40,0,1,4,0.354,3.05,0
40,1,1,3,0.347,3.15,1
40,1,1,4,0.304,3.15,1
40,0,0,4,0.369,3.05,1
40,1,1,4,0.281,3.05,1
41,1,0,3,0.969,3.75,0
41,0,1,4,1.861,3.85,0
41,0,0,3,1.722,3.95,1
41,0,0,5,3.897,3.95,1
41,1,1,4,1.67,3.85,1
41,0,0,6,1.269,3.85,1
41,0,0,5,0.973,3.75,1
41,1,1,3,1.754,3.75,1
41,1,1,3,1.392,3.65,1
41,0,0,5,1.042,3.65,1
41,1,0,3,2.712,3.55,0
41,1,1,5,0.776,3.65,1
41,1,1,5,0.984,3.65,1
41,0,1,6,0.77,3.55,0
41,1,1,4,1.326,3.65,1
41,1,0,2,1.183,3.65,0
41,1,0,1,2.016,3.75,0
41,1,1,4,1.684,3.85,1
41,1,1,2,2.378,3.85,1
41,1,0,4,1.412,3.75,0
41,0,0,5,0.745,3.85,1
41,0,0,5,0.667,3.85,1
41,0,0,6,0.772,3.75,1
41,1,1,4,0.825,3.75,1
41,1,1,5,0.669,3.65,1
41,0,0,4,0.597,3.65,1
41,1,1,5,0.684,3.55,1
41,1,1,3,0.96,3.55,1
41,0,0,3,0.783,3.45,1
41,0,0,1,0.857,3.45,1
41,0,0,2,2.532,3.35,1
41,0,0,4,1.509,3.35,1
41,0,1,4,0.841,3.25,0
41,0,0,5,0.652,3.35,1
41,0,0,5,0.454,3.35,1
41,0,1,3,0.742,3.25,0
41,1,1,5,0.627,3.35,1
41,1,0,4,0.876,3.35,0
41,0,0,5,0.58,3.45,1
41,0,0,2,1.134,3.45,1
41,1,1,3,0.601,3.35,1
41,0,1,4,0.76,3.35,0
41,1,0,4,1.167,3.45,0
41,0,0,5,0.599,3.55,1
41,0,0,6,0.486,3.55,1
41,0,0,4,0.726,3.45,1
41,1,1,5,0.527,3.45,1
41,0,0,5,0.801,3.35,1
41,0,1,4,0.534,3.35,0
41,1,1,5,0.509,3.45,1
41,1,1,2,1.287,3.45,1
41,0,1,4,1.089,3.35,0
41,1,1,1,2.503,3.45,1
41,1,1,5,0.682,3.45,1
41,1,1,5,0.689,3.35,1
41,0,0,4,0.512,3.35,1
41,1,1,3,0.63,3.25,1
41,1,1,2,1.514,3.25,1
41,1,1,3,1.557,3.15,1
41,1,1,5,0.532,3.15,1
41,1,1,4,0.504,3.05,1
41,1,0,3,0.524,3.05,0
41,0,1,4,1.494,3.15,0
41,0,0,4,0.426,3.25,1
41,0,0,6,0.439,3.25,1
41,1,0,3,0.987,3.15,0
41,1,1,5,0.486,3.25,1
41,0,1,5,0.678,3.25,0
41,1,1,3,1.229,3.35,1
41,1,0,6,1.476,3.35,0
41,0,1,4,1.125,3.45,0
