Subj_idx,Stimulus,Response,Confidence,RT_dec,Accuracy,nbrA,CA,IA,prmt,mt,Apmt,EMGtrial,force,EMG,Gender,age,RT_conf,Block,Trial
4,2,1,2,0.686035156,0,2,1,1,586.9140625,99.12109375,0.415527344,C I,1.399105352,1,H,21,NaN,7,6
4,1,1,2,0.683105469,1,1,1,0,585.9375,97.16796875,0.5859375,C,0.837642952,1,H,21,NaN,7,7
4,2,2,3,0.696289063,1,1,1,0,618.6523438,77.63671875,0.618652344,C,1.32119272,1,H,21,NaN,7,8
4,1,1,3,0.677246094,1,1,1,0,569.3359375,107.9101563,0.569335938,C,0.786817961,1,H,21,NaN,7,9
4,1,2,3,0.648925781,0,1,0,1,571.2890625,77.63671875,0.571289063,I,1.676342656,1,H,21,NaN,7,10
4,2,2,4,0.630371094,1,1,1,0,503.90625,126.4648438,0.50390625,C,0.729492826,1,H,21,NaN,7,11
4,1,1,3,0.733398438,1,1,1,0,594.2382813,139.1601563,0.594238281,C,0.836592952,1,H,21,NaN,7,12
4,1,1,3,0.653808594,1,1,1,0,527.8320313,125.9765625,0.527832031,C,1.138380398,1,H,21,NaN,7,13
4,1,1,3,0.819824219,1,2,1,1,732.421875,87.40234375,0.531738281,I C,0.930067935,1,H,21,NaN,7,14
4,2,1,2,0.873535156,0,1,0,1,676.7578125,196.7773438,0.676757813,I,0.856517949,1,H,21,NaN,7,15
4,1,2,1,0.846191406,0,1,0,1,730.9570313,115.234375,0.730957031,I,0.791592815,1,H,21,NaN,7,16
4,2,2,4,0.776367188,1,1,1,0,688.4765625,87.890625,0.688476563,C,1.043792769,1,H,21,NaN,7,17
4,1,1,3,1.079589844,1,2,2,0,976.0742188,103.515625,0.807617188,C C,1.069017911,1,H,21,NaN,7,18
4,1,2,4,0.916992188,0,1,0,1,812.0117188,104.9804688,0.812011719,I,1.005580276,1,H,21,NaN,7,19
4,1,2,4,1.290527344,0,3,2,1,1211.914063,78.61328125,0.697265625,C C I,1.010667775,1,H,21,NaN,7,20
4,2,1,1,1.446777344,0,1,0,1,1125,321.7773438,1.125,I,NaN,1,H,21,NaN,7,21
4,1,2,4,1.032226563,0,1,0,1,925.2929688,106.9335938,0.925292969,I,0.881592798,1,H,21,NaN,7,22
4,2,2,4,0.935546875,1,1,1,0,791.5039063,144.0429688,0.791503906,C,0.805892812,1,H,21,NaN,7,23
4,1,2,4,0.978027344,0,1,0,1,875,103.0273438,0.875,I,0.867680301,1,H,21,NaN,7,24
4,2,2,4,0.916992188,1,1,1,0,829.5898438,87.40234375,0.829589844,C,0.881480298,1,H,21,NaN,7,25
4,2,2,4,0.874023438,1,2,1,1,760.7421875,113.28125,0.384765625,I C,0.919592792,1,H,21,NaN,7,26
4,1,2,4,0.899414063,0,1,0,1,772.9492188,126.4648438,0.772949219,I,0.881905298,1,H,21,NaN,7,27
4,2,1,1,1.065429688,0,1,0,1,907.2265625,158.203125,0.907226563,I,0.998255423,1,H,21,NaN,7,28
4,2,2,3,0.80078125,1,1,1,0,649.9023438,150.8789063,0.649902344,C,1.057292767,1,H,21,NaN,7,29
4,1,1,1,0.986816406,1,1,1,0,824.7070313,162.109375,0.824707031,C,1.010330421,1,H,21,NaN,7,30
4,2,2,3,0.709472656,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,7,31
4,2,2,3,0.779785156,1,1,1,0,640.625,139.1601563,0.640625,C,1.279355227,1,H,21,NaN,7,32
4,2,2,3,0.634277344,1,1,1,0,530.7617188,103.515625,0.530761719,C,1.255780232,1,H,21,NaN,7,33
4,1,2,3,0.884765625,0,1,0,1,750.4882813,134.2773438,0.750488281,I,1.143980252,1,H,21,NaN,7,34
4,2,2,3,0.732421875,1,1,1,0,630.3710938,102.0507813,0.630371094,C,1.064130266,1,H,21,NaN,7,35
4,2,2,3,0.776367188,1,1,1,0,605.46875,170.8984375,0.60546875,C,0.937692788,1,H,21,NaN,7,36
4,1,2,3,0.760253906,0,1,0,1,649.4140625,110.8398438,0.649414063,I,1.182392745,1,H,21,NaN,7,37
4,1,1,4,0.795898438,1,1,1,0,649.9023438,145.9960938,0.649902344,C,0.867355447,1,H,21,NaN,7,38
4,1,1,3,0.922363281,1,1,1,0,789.0625,133.3007813,0.7890625,C,0.916980438,1,H,21,NaN,7,39
4,1,1,3,0.95703125,1,2,2,0,804.1992188,152.8320313,0.688964844,C C,0.982155426,1,H,21,NaN,7,40
4,2,2,4,0.895996094,1,1,1,0,767.0898438,128.90625,0.767089844,C,0.786992815,1,H,21,NaN,7,41
4,2,2,4,0.773925781,1,1,1,0,673.828125,100.0976563,0.673828125,C,1.190655243,1,H,21,NaN,7,42
4,2,2,2,1.292480469,1,1,1,0,1182.128906,110.3515625,1.182128906,C,1.049292768,1,H,21,NaN,7,43
4,2,2,3,0.801269531,1,1,1,0,712.890625,88.37890625,0.712890625,C,1.389892708,1,H,21,NaN,7,44
4,1,2,2,0.936035156,0,1,0,1,837.890625,98.14453125,0.837890625,I,0.923580291,1,H,21,NaN,7,45
4,2,2,4,0.759765625,1,1,1,0,644.53125,115.234375,0.64453125,C,0.853817803,1,H,21,NaN,7,46
4,2,1,1,1.006347656,0,1,0,1,808.59375,197.7539063,0.80859375,I,0.877330445,1,H,21,NaN,7,47
4,1,1,2,0.940429688,1,1,1,0,802.734375,137.6953125,0.802734375,C,1.157705395,1,H,21,NaN,7,48
4,1,1,3,0.859863281,1,1,1,0,705.078125,154.7851563,0.705078125,C,0.785142961,1,H,21,NaN,7,49
4,2,2,4,0.711914063,1,1,1,0,605.9570313,105.9570313,0.605957031,C,1.223580237,1,H,21,NaN,7,50
4,1,1,3,0.842285156,1,1,1,0,695.3125,146.9726563,0.6953125,C,1.023042919,1,H,21,NaN,7,51
4,1,1,3,0.901367188,1,1,1,0,784.6679688,116.6992188,0.784667969,C,1.036917916,1,H,21,NaN,7,52
4,1,1,4,0.729003906,1,1,1,0,587.890625,141.1132813,0.587890625,C,0.724730472,1,H,21,NaN,7,53
4,2,2,3,0.771972656,1,1,1,0,632.8125,139.1601563,0.6328125,C,0.775855317,1,H,21,NaN,7,54
4,1,1,3,1.211425781,1,2,2,0,1048.828125,162.5976563,0.88671875,C C,1.142705397,1,H,21,NaN,7,55
4,1,1,2,0.736328125,1,1,1,0,590.8203125,145.5078125,0.590820313,C,0.51474301,1,H,21,NaN,7,56
4,1,1,3,0.609863281,1,1,1,0,501.4648438,108.3984375,0.501464844,C,0.947442932,1,H,21,NaN,7,57
4,1,1,3,0.674316406,1,1,1,0,512.2070313,162.109375,0.512207031,C,0.565143001,1,H,21,NaN,7,58
4,2,1,4,0.673828125,0,1,0,1,416.9921875,256.8359375,0.416992188,I,1.048405414,1,H,21,NaN,7,59
4,1,1,3,0.649414063,1,1,1,0,472.65625,176.7578125,0.47265625,C,1.043042915,1,H,21,NaN,7,60
4,2,2,2,0.595703125,1,1,1,0,516.1132813,79.58984375,0.516113281,C,1.310917722,1,H,21,NaN,7,61
4,1,2,3,0.745605469,0,1,0,1,635.2539063,110.3515625,0.635253906,I,1.131317754,1,H,21,NaN,7,62
4,2,2,4,0.680175781,1,1,1,0,568.359375,111.8164063,0.568359375,C,0.988317779,1,H,21,NaN,7,63
4,2,2,2,1.154296875,1,2,2,0,1051.757813,102.5390625,0.912597656,C C,0.722567827,1,H,21,NaN,7,64
4,2,2,3,0.736816406,1,1,1,0,633.7890625,103.0273438,0.633789063,C,1.119380256,1,H,21,NaN,7,65
4,2,2,4,0.787597656,1,1,1,0,646.9726563,140.625,0.646972656,C,0.969067783,1,H,21,NaN,7,66
4,2,2,4,0.702148438,1,1,1,0,590.3320313,111.8164063,0.590332031,C,1.166755247,1,H,21,NaN,7,67
4,2,2,4,0.588867188,1,1,1,0,512.2070313,76.66015625,0.512207031,C,1.173030246,1,H,21,NaN,7,68
4,2,2,4,0.762695313,1,1,1,0,684.5703125,78.125,0.684570313,C,1.618805167,1,H,21,NaN,7,69
4,1,2,4,0.565429688,0,1,0,1,473.1445313,92.28515625,0.473144531,I,0.995392778,1,H,21,NaN,7,70
4,2,1,1,0.783691406,0,1,0,1,707.5195313,76.171875,0.707519531,I,1.263780376,1,H,21,NaN,8,1
4,2,2,1,0.781738281,1,1,1,0,689.9414063,91.796875,0.689941406,C,0.822605309,1,H,21,NaN,8,2
4,1,1,2,0.874511719,1,1,1,0,804.1992188,70.3125,0.804199219,C,1.145492897,1,H,21,NaN,8,3
4,1,2,1,0.840332031,0,1,0,1,716.3085938,124.0234375,0.716308594,I,0.92758029,1,H,21,NaN,8,4
4,1,1,3,0.810546875,1,1,1,0,666.015625,144.53125,0.666015625,C,1.234467881,1,H,21,NaN,8,5
4,1,2,1,0.920410156,0,1,0,1,779.296875,141.1132813,0.779296875,I,0.921330291,1,H,21,NaN,8,6
4,1,1,2,0.763183594,1,1,1,0,657.2265625,105.9570313,0.657226563,C,0.674105481,1,H,21,NaN,8,7
4,2,2,3,0.587890625,1,1,1,0,501.953125,85.9375,0.501953125,C,1.238130235,1,H,21,NaN,8,8
4,1,1,2,0.787597656,1,1,1,0,615.234375,172.3632813,0.615234375,C,1.01636792,1,H,21,NaN,8,9
4,2,1,3,0.691894531,0,1,0,1,547.8515625,144.0429688,0.547851563,I,0.984442926,1,H,21,NaN,8,10
4,2,2,1,1.284179688,1,3,3,0,1122.070313,162.109375,0.729492188,C C C,1.102292759,1,H,21,NaN,8,11
4,2,1,3,0.754394531,0,2,0,2,436.0351563,318.359375,0.241699219,I I,0.930655435,1,H,21,NaN,8,12
4,2,2,2,0.682128906,1,1,1,0,582.03125,100.0976563,0.58203125,C,1.005067776,1,H,21,NaN,8,13
4,1,1,3,0.748046875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,8,14
4,2,1,3,0.674316406,0,1,0,1,503.4179688,170.8984375,0.503417969,I,0.728317972,1,H,21,NaN,8,15
4,2,1,3,0.790527344,0,1,0,1,587.890625,202.6367188,0.587890625,I,0.554568003,1,H,21,NaN,8,16
4,2,1,2,0.758300781,0,1,0,1,544.921875,213.3789063,0.544921875,I,0.653442985,1,H,21,NaN,8,17
4,2,1,1,1.369628906,0,1,0,1,1202.148438,167.4804688,1.202148438,I,0.876242945,1,H,21,NaN,8,18
4,1,1,4,0.697265625,1,1,1,0,572.7539063,124.5117188,0.572753906,C,0.956767931,1,H,21,NaN,8,19
4,1,1,1,0.860839844,1,1,1,0,753.4179688,107.421875,0.753417969,C,1.035692917,1,H,21,NaN,8,20
4,1,1,1,0.798339844,1,2,2,0,680.1757813,118.1640625,0.536621094,C C,1.000155423,1,H,21,NaN,8,21
4,2,1,2,0.765625,0,1,0,1,653.3203125,112.3046875,0.653320313,I,1.119792902,1,H,21,NaN,8,22
4,2,1,2,0.686035156,0,1,0,1,422.3632813,263.671875,0.422363281,I,1.021792919,1,H,21,NaN,8,23
4,2,1,3,0.831542969,0,1,0,1,727.5390625,104.0039063,0.727539063,I,0.998630423,1,H,21,NaN,8,24
4,1,1,2,0.981933594,1,2,1,1,858.8867188,123.046875,0.946289063,C,0.676742981,1,H,21,NaN,8,25
4,2,1,1,0.865722656,0,1,0,1,680.1757813,185.546875,0.680175781,I,0.62776799,1,H,21,NaN,8,26
4,1,1,3,0.861328125,1,1,1,0,672.8515625,188.4765625,0.672851563,C,0.815355456,1,H,21,NaN,8,27
4,2,2,3,0.620117188,1,1,1,0,498.046875,122.0703125,0.498046875,C,0.962330284,1,H,21,NaN,8,28
4,1,1,3,0.826171875,1,1,1,0,627.9296875,198.2421875,0.627929688,C,0.778755463,1,H,21,NaN,8,29
4,2,2,3,0.658203125,1,1,1,0,555.6640625,102.5390625,0.555664063,C,0.944767787,1,H,21,NaN,8,30
4,2,2,2,0.936523438,1,2,1,1,843.2617188,93.26171875,0.664550781,I C,0.98396778,1,H,21,NaN,8,31
4,2,2,3,0.656738281,1,1,1,0,513.1835938,143.5546875,0.513183594,C,0.981217781,1,H,21,NaN,8,32
4,1,2,1,0.835449219,0,1,0,1,731.4453125,104.0039063,0.731445313,I,0.954742785,1,H,21,NaN,8,33
4,2,2,1,1.029785156,1,1,1,0,916.015625,113.7695313,0.916015625,C,0.813480311,1,H,21,NaN,8,34
4,1,2,3,0.877929688,0,1,0,1,764.6484375,113.28125,0.764648438,I,0.732867825,1,H,21,NaN,8,35
4,2,2,3,0.661621094,1,1,1,0,572.7539063,88.8671875,0.572753906,C,0.813655311,1,H,21,NaN,8,36
4,1,2,3,0.772949219,0,1,0,1,646.484375,126.4648438,0.646484375,I,0.890355297,1,H,21,NaN,8,37
4,2,2,3,0.774414063,1,1,1,0,657.7148438,116.6992188,0.657714844,C,1.461767695,1,H,21,NaN,8,38
4,2,2,3,0.808105469,1,1,1,0,708.0078125,100.0976563,0.708007813,C,1.053805268,1,H,21,NaN,8,39
4,1,2,2,0.890136719,0,1,0,1,785.15625,104.9804688,0.78515625,I,0.890280297,1,H,21,NaN,8,40
4,1,2,2,0.719238281,0,1,0,1,618.1640625,101.0742188,0.618164063,I,0.995780278,1,H,21,NaN,8,41
4,2,2,2,0.69140625,1,1,1,0,598.1445313,93.26171875,0.598144531,C,0.854317803,1,H,21,NaN,8,42
4,2,2,3,0.651367188,1,1,1,0,502.9296875,148.4375,0.502929688,C,1.289205226,1,H,21,NaN,8,43
4,1,2,2,0.653320313,0,1,0,1,524.4140625,128.90625,0.524414063,I,1.073492764,1,H,21,NaN,8,44
4,1,2,2,0.899414063,0,1,0,1,767.0898438,132.3242188,0.767089844,I,0.899905295,1,H,21,NaN,8,45
4,2,2,2,0.794921875,1,1,1,0,647.9492188,146.9726563,0.647949219,C,0.92866779,1,H,21,NaN,8,46
4,2,2,2,0.778808594,1,1,1,0,604.9804688,173.828125,0.604980469,C,0.837580306,1,H,21,NaN,8,47
4,2,2,3,0.833984375,1,1,1,0,718.75,115.234375,0.71875,C,0.907342794,1,H,21,NaN,8,48
4,2,2,2,0.760742188,1,1,1,0,646.484375,114.2578125,0.646484375,C,0.884130298,1,H,21,NaN,8,49
4,1,2,3,0.698242188,0,1,0,1,602.0507813,96.19140625,0.602050781,I,1.102230259,1,H,21,NaN,8,50
4,1,1,1,0.903808594,1,1,1,0,661.1328125,242.6757813,0.661132813,C,0.561730501,1,H,21,NaN,8,51
4,2,2,3,0.686523438,1,1,1,0,563.9648438,122.5585938,0.563964844,C,0.781455316,1,H,21,NaN,8,52
4,2,2,2,0.928710938,1,1,1,0,810.0585938,118.6523438,0.810058594,C,0.955417785,1,H,21,NaN,8,53
4,1,2,1,0.782714844,0,1,0,1,637.6953125,145.0195313,0.637695313,I,0.623317845,1,H,21,NaN,8,54
4,1,2,1,0.8046875,0,1,0,1,637.6953125,166.9921875,0.637695313,I,0.588442851,1,H,21,NaN,8,55
4,2,2,3,0.936035156,1,1,1,0,746.5820313,189.453125,0.746582031,C,0.599717849,1,H,21,NaN,8,56
4,2,2,2,0.703613281,1,1,1,0,604.9804688,98.6328125,0.604980469,C,1.426355201,1,H,21,NaN,8,57
4,2,2,2,0.81640625,1,1,1,0,699.21875,117.1875,0.69921875,C,0.886717798,1,H,21,NaN,8,58
4,2,2,3,0.562011719,1,1,1,0,451.171875,110.8398438,0.451171875,C,0.975405282,1,H,21,NaN,8,59
4,2,2,1,0.809082031,1,1,1,0,671.3867188,137.6953125,0.671386719,C,0.711992829,1,H,21,NaN,8,60
4,2,2,2,0.732421875,1,1,1,0,649.4140625,83.0078125,0.649414063,C,1.162980248,1,H,21,NaN,8,61
4,1,2,3,0.822753906,0,1,0,1,704.5898438,118.1640625,0.704589844,I,0.8722178,1,H,21,NaN,8,62
4,2,2,1,0.811035156,1,1,1,0,717.2851563,93.75,0.717285156,C,0.795455314,1,H,21,NaN,8,63
4,1,1,1,0.453125,1,1,1,0,331.0546875,122.0703125,0.331054688,C,1.033355417,1,H,21,NaN,8,64
4,1,2,2,0.59765625,0,1,0,1,511.71875,85.9375,0.51171875,I,0.937592788,1,H,21,NaN,8,65
4,1,2,3,0.609375,0,1,0,1,492.6757813,116.6992188,0.492675781,I,1.37763021,1,H,21,NaN,8,66
4,1,2,1,0.712890625,0,1,0,1,591.796875,121.09375,0.591796875,I,0.754405321,1,H,21,NaN,8,67
4,2,1,2,0.704101563,0,1,0,1,527.8320313,176.2695313,0.527832031,I,0.596592995,1,H,21,NaN,8,68
4,2,1,3,0.844726563,0,1,0,1,728.515625,116.2109375,0.728515625,I,0.79140546,1,H,21,NaN,8,69
4,1,1,2,0.782226563,1,1,1,0,567.8710938,214.3554688,0.567871094,C,0.561993001,1,H,21,NaN,8,70
4,1,2,1,0.768554688,0,1,0,1,576.171875,192.3828125,0.576171875,I,0.898680295,1,H,21,NaN,9,1
4,1,1,1,0.678222656,1,3,1,2,577.1484375,101.0742188,0.234375,I I C,1.049667914,1,H,21,NaN,9,2
4,2,2,2,0.561523438,1,1,1,0,454.5898438,106.9335938,0.454589844,C,1.65579266,1,H,21,NaN,9,3
4,1,2,2,0.620605469,0,1,0,1,501.953125,118.6523438,0.501953125,I,1.302705223,1,H,21,NaN,9,4
4,2,2,3,0.826660156,1,1,1,0,740.7226563,85.9375,0.740722656,C,1.062980266,1,H,21,NaN,9,5
4,2,2,3,0.614257813,1,1,1,0,523.4375,90.8203125,0.5234375,C,1.751642643,1,H,21,NaN,9,6
4,1,2,1,0.668945313,0,1,0,1,570.3125,98.6328125,0.5703125,I,1.059655267,1,H,21,NaN,9,7
4,2,2,3,0.5,1,1,1,0,392.0898438,107.9101563,0.392089844,C,0.806142812,1,H,21,NaN,9,8
4,2,2,3,0.722167969,1,1,1,0,578.125,144.0429688,0.578125,C,0.609142847,1,H,21,NaN,9,9
4,1,1,2,0.728027344,1,1,1,0,640.1367188,87.890625,0.640136719,C,1.262480376,1,H,21,NaN,9,10
4,2,2,3,0.610351563,1,1,1,0,482.421875,127.9296875,0.482421875,C,0.606905348,1,H,21,NaN,9,11
4,2,2,4,0.810058594,1,1,1,0,690.4296875,119.6289063,0.690429688,C,0.589580351,1,H,21,NaN,9,12
4,1,1,1,0.706054688,1,1,1,0,621.09375,84.9609375,0.62109375,C,1.01414292,1,H,21,NaN,9,13
4,2,2,2,0.668945313,1,1,1,0,556.1523438,112.7929688,0.556152344,C,0.804842812,1,H,21,NaN,9,14
4,2,2,3,0.481933594,1,2,2,0,385.2539063,96.6796875,0.287109375,C C,1.534067682,1,H,21,NaN,9,15
4,2,2,3,0.522460938,1,1,1,0,448.2421875,74.21875,0.448242188,C,1.193130243,1,H,21,NaN,9,16
4,1,1,2,0.743652344,1,1,1,0,606.4453125,137.2070313,0.606445313,C,0.841155451,1,H,21,NaN,9,17
4,2,2,1,0.873046875,1,1,1,0,768.5546875,104.4921875,0.768554688,C,0.898742795,1,H,21,NaN,9,18
4,1,1,1,0.714355469,1,2,2,0,589.84375,124.5117188,0.417480469,C C,0.797042959,1,H,21,NaN,9,19
4,2,2,3,0.7109375,1,1,1,0,604.9804688,105.9570313,0.604980469,C,1.030267772,1,H,21,NaN,9,20
4,1,2,2,0.650390625,0,1,0,1,500.4882813,149.9023438,0.500488281,I,1.056830267,1,H,21,NaN,9,21
4,1,2,3,0.602539063,0,1,0,1,458.0078125,144.53125,0.458007813,I,0.932730289,1,H,21,NaN,9,22
4,2,2,3,0.602050781,1,1,1,0,506.3476563,95.703125,0.506347656,C,1.634880164,1,H,21,NaN,9,23
4,2,2,3,0.668945313,1,1,1,0,564.453125,104.4921875,0.564453125,C,0.972655282,1,H,21,NaN,9,24
4,2,2,3,0.623046875,1,1,1,0,524.4140625,98.6328125,0.524414063,C,0.882692798,1,H,21,NaN,9,25
4,2,2,2,0.639648438,1,1,1,0,522.9492188,116.6992188,0.522949219,C,0.798842813,1,H,21,NaN,9,26
4,2,2,2,0.771972656,1,1,1,0,644.0429688,127.9296875,0.644042969,C,0.564667855,1,H,21,NaN,9,27
4,1,2,3,0.626953125,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,9,28
4,1,2,3,0.632324219,0,1,0,1,479.4921875,152.8320313,0.479492188,I,0.544380359,1,H,21,NaN,9,29
4,1,2,1,0.919433594,0,1,0,1,774.4140625,145.0195313,0.774414063,I,0.453342875,1,H,21,NaN,9,30
4,2,2,2,0.945800781,1,2,1,1,856.4453125,89.35546875,0.636230469,I C,0.98356778,1,H,21,NaN,9,31
4,1,1,3,0.696777344,1,1,1,0,584.4726563,112.3046875,0.584472656,C,1.090592907,1,H,21,NaN,9,32
4,1,2,3,0.600097656,0,1,0,1,479.9804688,120.1171875,0.479980469,I,1.076055264,1,H,21,NaN,9,33
4,1,2,1,0.588867188,0,1,0,1,510.7421875,78.125,0.510742188,I,1.755155142,1,H,21,NaN,9,34
4,1,2,3,0.616210938,0,1,0,1,513.1835938,103.0273438,0.513183594,I,1.313642721,1,H,21,NaN,9,35
4,1,1,3,0.725585938,1,1,1,0,591.3085938,134.2773438,0.591308594,C,1.012755421,1,H,21,NaN,9,36
4,2,2,2,0.665039063,1,1,1,0,562.9882813,102.0507813,0.562988281,C,1.114192757,1,H,21,NaN,9,37
4,2,1,1,0.764648438,0,1,0,1,615.7226563,148.9257813,0.615722656,I,0.912880439,1,H,21,NaN,9,38
4,2,2,3,0.609863281,1,1,1,0,500.4882813,109.375,0.500488281,C,1.351642714,1,H,21,NaN,9,39
4,2,2,2,0.697753906,1,1,1,0,587.4023438,110.3515625,0.587402344,C,0.974217782,1,H,21,NaN,9,40
4,1,1,2,0.732910156,1,1,1,0,525.390625,207.5195313,0.525390625,C,0.723392972,1,H,21,NaN,9,41
4,1,2,1,1.262207031,0,4,3,1,819.8242188,442.3828125,0.368652344,C C C I,1.127680254,1,H,21,NaN,9,42
4,1,1,1,0.967773438,1,3,1,2,866.2109375,101.5625,0.5390625,I I C,1.063530412,1,H,21,NaN,9,43
4,1,1,1,0.787597656,1,1,1,0,660.15625,127.4414063,0.66015625,C,1.209605386,1,H,21,NaN,9,44
4,1,2,1,0.79296875,0,4,3,1,642.0898438,150.8789063,0.416992188,C C I,1.133967753,1,H,21,NaN,9,45
4,2,2,3,0.658691406,1,1,1,0,590.8203125,67.87109375,0.590820313,C,1.851305125,1,H,21,NaN,9,46
4,1,1,3,0.691894531,1,1,1,0,507.3242188,184.5703125,0.507324219,C,1.145855397,1,H,21,NaN,9,47
4,1,2,2,0.921386719,0,1,0,1,837.4023438,83.984375,0.837402344,I,1.241530234,1,H,21,NaN,9,48
4,1,1,2,0.602050781,1,1,1,0,500.9765625,101.0742188,0.500976563,C,1.059892912,1,H,21,NaN,9,49
4,1,1,2,0.789550781,1,1,1,0,707.03125,82.51953125,0.70703125,C,1.145792897,1,H,21,NaN,9,50
4,2,2,3,0.58203125,1,1,1,0,463.3789063,118.6523438,0.463378906,C,1.363805212,1,H,21,NaN,9,51
4,1,1,3,0.646972656,1,1,1,0,527.8320313,119.140625,0.527832031,C,1.066942911,1,H,21,NaN,9,52
4,2,2,3,0.593261719,1,1,1,0,461.4257813,131.8359375,0.461425781,C,1.851080125,1,H,21,NaN,9,53
4,2,1,1,1.03125,0,1,0,1,932.1289063,99.12109375,0.932128906,I,1.146867897,1,H,21,NaN,9,54
4,1,1,3,0.826660156,1,1,1,0,717.2851563,109.375,0.717285156,C,1.258155377,1,H,21,NaN,9,55
4,2,1,2,0.786132813,0,1,0,1,710.9375,75.1953125,0.7109375,I,1.270155375,1,H,21,NaN,9,56
4,1,2,3,0.546875,0,1,0,1,466.3085938,80.56640625,0.466308594,I,1.789855136,1,H,21,NaN,9,57
4,1,1,3,0.514160156,1,1,1,0,385.2539063,128.90625,0.385253906,C,1.258855377,1,H,21,NaN,9,58
4,2,2,3,0.577636719,1,1,1,0,497.5585938,80.078125,0.497558594,C,1.497780188,1,H,21,NaN,9,59
4,1,1,2,0.660644531,1,1,1,0,572.7539063,87.890625,0.572753906,C,1.362517858,1,H,21,NaN,9,60
4,2,1,1,0.673339844,0,1,0,1,591.3085938,82.03125,0.591308594,I,1.355467859,1,H,21,NaN,9,61
4,2,2,3,0.712402344,1,1,1,0,628.90625,83.49609375,0.62890625,C,1.650530161,1,H,21,NaN,9,62
4,2,1,1,1.010742188,0,1,0,1,882.3242188,128.4179688,0.882324219,I,1.164267894,1,H,21,NaN,9,63
4,1,1,2,0.75390625,1,1,1,0,632.8125,121.09375,0.6328125,C,1.064480411,1,H,21,NaN,9,64
4,1,1,2,0.713867188,1,1,1,0,615.7226563,98.14453125,0.615722656,C,0.825505454,1,H,21,NaN,9,65
4,1,1,3,0.743164063,1,1,1,0,668.9453125,74.21875,0.668945313,C,1.082392908,1,H,21,NaN,9,66
4,2,1,3,0.693359375,0,1,0,1,568.359375,125,0.568359375,I,0.942267933,1,H,21,NaN,9,67
4,1,1,3,0.744140625,1,1,1,0,583.4960938,160.6445313,0.583496094,C,0.596742995,1,H,21,NaN,9,68
4,2,1,3,0.707519531,0,1,0,1,605.46875,102.0507813,0.60546875,I,1.301205369,1,H,21,NaN,9,69
4,2,2,4,0.509277344,1,1,1,0,403.8085938,105.46875,0.403808594,C,1.592580171,1,H,21,NaN,9,70
4,1,2,2,0.704101563,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,10,1
4,1,2,2,0.551757813,0,1,0,1,418.4570313,133.3007813,0.418457031,I,1.101192759,1,H,21,NaN,10,2
4,1,1,2,0.548339844,1,1,1,0,401.8554688,146.484375,0.401855469,C,1.222880383,1,H,21,NaN,10,3
4,1,2,1,0.493652344,0,1,0,1,379.8828125,113.7695313,0.379882813,I,1.212255239,1,H,21,NaN,10,4
4,1,2,3,0.455078125,0,1,0,1,352.5390625,102.5390625,0.352539063,I,1.235367735,1,H,21,NaN,10,5
4,2,2,3,0.550292969,1,2,1,1,474.1210938,76.171875,0.344726563,I C,2.069317586,1,H,21,NaN,10,6
4,1,1,2,0.65234375,1,2,1,1,580.078125,72.265625,0.505371094,I C,1.200967887,1,H,21,NaN,10,7
4,2,2,3,0.491699219,1,1,1,0,394.53125,97.16796875,0.39453125,C,0.804480312,1,H,21,NaN,10,8
4,1,1,1,0.827636719,1,1,1,0,737.7929688,89.84375,0.737792969,C,1.225905383,1,H,21,NaN,10,9
4,2,2,4,0.594726563,1,1,1,0,478.515625,116.2109375,0.478515625,C,1.799017634,1,H,21,NaN,10,10
4,1,1,2,0.705566406,1,1,1,0,497.0703125,208.4960938,0.497070313,C,1.269380375,1,H,21,NaN,10,11
4,1,2,2,0.442382813,0,1,0,1,360.8398438,81.54296875,0.360839844,I,0.971792782,1,H,21,NaN,10,12
4,2,1,3,0.736816406,0,1,0,1,666.015625,70.80078125,0.666015625,I,0.925680436,1,H,21,NaN,10,13
4,1,1,2,0.965820313,1,1,1,0,871.5820313,94.23828125,0.871582031,C,0.917080438,1,H,21,NaN,10,14
4,1,2,1,0.584960938,0,1,0,1,457.5195313,127.4414063,0.457519531,I,0.886055298,1,H,21,NaN,10,15
4,1,1,2,0.648925781,1,1,1,0,573.7304688,75.1953125,0.573730469,C,0.978355427,1,H,21,NaN,10,16
4,1,1,3,0.760742188,1,1,1,0,679.6875,81.0546875,0.6796875,C,0.997555423,1,H,21,NaN,10,17
4,1,1,3,0.7734375,1,1,1,0,675.2929688,98.14453125,0.675292969,C,1.35054286,1,H,21,NaN,10,18
4,1,1,2,0.673828125,1,1,1,0,567.8710938,105.9570313,0.567871094,C,1.096942906,1,H,21,NaN,10,19
4,1,1,1,0.669433594,1,1,1,0,592.7734375,76.66015625,0.592773438,C,1.034430417,1,H,21,NaN,10,20
4,2,1,2,0.586425781,0,2,1,1,487.7929688,98.6328125,0.289550781,C I,0.810180457,1,H,21,NaN,10,21
