Subj_idx,Stimulus,Response,Confidence,RT_decConf,Difficulty,Accuracy,Trial_in_block
87,1,0,16,1.245,5,0,55
87,1,0,6,1.394,7,0,56
87,0,1,3,1.446,9,0,57
87,0,0,12,1.622,11,1,58
87,0,0,10,1.462,11,1,59
87,1,1,7,1.078,9,1,1
87,0,0,12,1.2,7,1,2
87,1,1,16,1.236,5,1,3
87,0,1,13,1.552,3,0,4
87,1,0,19,1.308,5,0,5
87,0,0,49,2.389,7,1,6
87,0,0,44,1.723,7,1,7
87,1,1,24,1.381,5,1,8
87,1,1,8,1.361,3,1,9
87,1,1,12,1.321,1,1,10
87,0,0,24,1.911,1,1,11
87,1,1,15,1.316,1,1,12
87,0,1,50,1.778,1,0,13
87,0,0,41,2.202,3,1,14
87,0,1,50,1.487,3,0,15
87,1,1,9,1.337,5,1,16
87,0,0,35,1.527,3,1,17
87,1,1,16,1.267,1,1,18
87,0,1,50,1.33,1,0,19
87,1,1,47,1.33,3,1,20
87,1,1,40,1.364,3,1,21
87,1,0,20,1.208,1,0,22
87,0,0,28,1.646,3,1,23
87,1,1,20,1.211,3,1,24
87,0,0,12,1.292,1,1,25
87,0,1,26,1.134,1,0,26
87,0,1,13,1.468,3,0,27
87,0,0,11,1.343,5,1,28
87,1,1,18,1.262,5,1,29
87,1,1,10,1.008,3,1,30
87,1,1,21,1.806,1,1,31
87,1,1,17,1.038,1,1,32
87,0,0,11,1.129,1,1,33
87,1,0,20,1.129,1,0,34
87,1,1,11,1.716,3,1,35
87,1,0,16,1.641,3,0,36
87,1,0,30,1.338,5,0,37
87,0,0,21,1.181,7,1,38
87,0,0,20,1.241,7,1,39
87,0,0,33,1.248,5,1,40
87,0,0,49,1.847,3,1,41
87,1,1,15,1.399,1,1,42
87,1,0,19,1.627,1,0,43
87,0,0,18,1.04,3,1,44
87,0,0,13,1.258,3,1,45
87,1,1,5,1.445,1,1,46
87,1,1,5,1.402,1,1,47
87,1,0,23,1.263,1,0,48
87,1,1,7,1.755,3,1,49
87,1,0,14,1.346,3,0,50
87,0,0,27,1.923,5,1,51
87,0,1,13,1.518,5,0,52
87,1,1,29,1.371,7,1,53
87,0,0,33,1.153,7,1,54
87,0,0,6,1.891,5,1,55
87,0,1,14,1.641,3,0,56
87,0,0,10,1.333,5,1,57
87,0,0,29,1.231,5,1,58
88,1,1,29,3.1451,18,1,1
88,0,0,24,2.8564,15,1,2
88,0,0,49,3.2558,12,1,3
88,0,1,26,3.0224,9,0,4
88,0,0,39,3.1757,12,1,5
88,0,1,23,4.0078,12,0,6
88,1,0,37,2.8791,15,0,7
88,0,0,27,4.0141,17,1,8
88,1,1,33,3.1058,17,1,9
88,1,1,25,2.9119,15,1,10
88,1,1,34,3.9175,13,1,11
88,1,1,37,3.0133,11,1,12
88,0,0,38,2.8126,9,1,13
88,1,0,27,4.1105,7,0,14
88,0,0,27,3.8467,9,1,15
88,0,0,17,5.6415,9,1,16
88,0,0,24,3.7101,7,1,17
88,0,1,34,3.4808,5,0,18
88,0,0,28,2.7308,7,1,19
88,0,1,31,3.3599,7,0,20
88,1,1,25,5.1952,9,1,21
88,1,1,35,3.5938,9,1,22
88,0,1,25,3.1358,7,0,23
88,1,0,33,3.1471,9,0,24
88,0,0,35,3.471,11,1,25
88,1,1,40,2.9926,11,1,26
88,0,1,33,2.5032,9,0,27
88,0,0,22,2.4849,11,1,28
88,1,1,38,2.68,11,1,29
88,0,1,26,3.2986,9,0,30
88,1,1,21,3.8993,11,1,31
88,0,0,28,2.7892,11,1,32
88,0,1,29,3.0651,9,0,33
88,0,0,29,3.6911,11,1,34
88,0,1,32,2.8326,11,0,35
88,0,0,32,6.3044,13,1,36
88,0,0,24,3.8071,13,1,37
88,1,1,28,3.2966,11,1,38
88,0,0,37,2.7195,9,1,39
88,1,1,28,4.0284,7,1,40
88,0,0,34,3.4306,5,1,41
88,1,1,31,2.7917,3,1,42
88,0,0,40,2.6393,1,1,43
88,0,0,34,2.7885,1,1,44
88,1,1,29,2.5054,1,1,45
88,0,1,31,2.8806,1,0,46
88,0,0,38,2.8912,3,1,47
88,1,0,35,2.3756,3,0,48
88,0,0,40,2.913,5,1,49
88,1,0,38,2.497,5,0,50
88,1,1,33,2.3843,7,1,51
88,1,0,37,2.4154,7,0,52
88,0,1,29,2.9223,9,0,53
88,0,0,38,3.9673,11,1,54
88,0,0,32,2.2127,11,1,55
88,1,1,27,2.5878,9,1,56
88,1,1,29,2.4963,7,1,57
88,1,1,35,2.5162,5,1,58
88,0,0,38,2.5668,3,1,59
88,1,1,32,2.4116,1,1,60
88,0,1,31,2.2995,1,0,1
88,1,0,29,3.4831,3,0,2
88,1,1,27,2.7093,5,1,3
88,1,1,49,3.502,5,1,4
88,0,1,30,2.5769,3,0,5
88,1,0,33,2.3643,5,0,6
88,0,0,29,2.7984,7,1,7
88,1,1,23,2.1699,7,1,8
88,0,0,37,1.8049,5,1,9
88,0,1,34,3.0129,3,0,10
88,0,0,30,3.1247,5,1,11
88,0,0,31,2.5661,5,1,12
88,0,0,30,2.5022,3,1,13
88,1,0,34,2.1896,1,0,14
88,1,0,32,2.5853,3,0,15
88,0,0,36,2.668,5,1,16
88,1,1,28,2.9411,5,1,17
88,0,0,41,2.7574,3,1,18
88,0,1,25,2.4922,1,0,19
88,1,1,24,2.9907,3,1,20
88,1,1,28,2.5335,3,1,21
88,1,0,32,2.1397,1,0,22
88,0,0,40,2.6516,3,1,23
88,1,0,38,2.8076,3,0,24
88,1,1,25,2.1705,5,1,25
88,1,1,28,2.2808,5,1,26
88,1,1,29,2.392,3,1,27
88,0,1,25,2.087,1,0,28
88,0,1,26,2.7464,3,0,29
88,0,1,27,2.534,5,0,30
88,1,1,31,2.139,7,1,31
88,1,1,31,2.1797,7,1,32
88,0,0,27,2.5559,5,1,33
88,1,1,40,3.6301,3,1,34
88,0,1,40,5.2546,1,0,35
88,0,1,50,2.8897,3,0,36
88,1,1,21,3.4743,5,1,37
88,1,1,32,3.3472,5,1,38
88,1,1,50,2.6365,3,1,39
88,1,1,38,3.2754,1,1,40
88,0,1,21,2.9909,1,0,41
88,0,1,25,2.3121,3,0,42
88,0,1,26,2.3798,5,0,43
88,0,0,32,4.0257,7,1,44
88,0,1,31,2.7975,7,0,45
88,0,0,39,3.904,9,1,46
88,1,1,25,3.0417,9,1,47
88,1,0,27,2.5221,7,0,48
88,1,1,28,2.5247,9,1,49
88,0,0,32,2.6875,9,1,50
88,0,1,30,2.3117,7,0,51
88,0,0,38,2.8906,9,1,52
88,1,0,30,3.457,9,0,53
88,1,1,37,2.3015,11,1,54
88,1,1,42,2.4947,11,1,55
88,1,1,25,4.9192,9,1,56
88,1,1,31,2.4838,7,1,57
88,0,1,28,3.0414,5,0,58
88,1,0,41,3.6499,7,0,59
88,1,1,28,3.4076,9,1,60
88,0,0,23,3.7905,9,1,1
88,0,1,29,3.0122,7,0,2
88,1,1,29,2.8806,9,1,3
88,1,1,37,2.5963,9,1,4
88,1,1,37,2.881,7,1,5
88,1,1,48,2.2438,5,1,6
88,1,0,31,2.8023,3,0,7
88,1,0,29,3.4921,5,0,8
88,0,1,30,4.121,7,0,9
88,1,1,39,8.01,9,1,10
88,1,1,41,2.3442,9,1,11
88,0,0,34,3.0754,7,1,12
88,1,1,30,2.4863,5,1,13
88,1,1,32,2.4974,3,1,14
88,1,1,35,1.8877,1,1,15
88,0,1,39,2.3552,1,0,16
88,1,1,33,2.1716,3,1,17
88,0,1,28,2.2102,3,0,18
88,0,0,38,4.8216,5,1,19
88,0,1,34,2.3788,5,0,20
88,0,1,32,2.1016,7,0,21
88,0,1,31,2.2225,9,0,22
88,1,1,31,2.0908,11,1,23
88,0,1,31,3.1572,11,0,24
88,0,1,32,2.162,13,0,25
88,0,1,34,2.315,15,0,26
88,1,1,33,2.8518,17,1,27
88,1,1,40,2.7809,17,1,28
88,0,0,31,4.5691,15,1,29
88,0,1,31,2.6568,13,0,30
88,1,1,28,2.3047,15,1,31
88,0,0,35,2.1096,15,1,32
88,0,0,42,2.9626,13,1,33
88,1,1,31,2.4147,11,1,34
88,0,0,37,2.5275,9,1,35
88,1,0,42,2.405,7,0,36
88,1,1,34,3.0751,9,1,37
88,1,1,38,2.2828,9,1,38
88,1,1,38,2.2725,7,1,39
88,0,1,29,2.63,5,0,40
88,0,0,36,2.3229,7,1,41
88,1,1,28,2.2922,7,1,42
88,0,1,32,2.9011,5,0,43
88,1,1,28,2.6265,7,1,44
88,0,1,29,2.5456,7,0,45
88,1,1,33,2.2011,9,1,46
88,0,1,40,3.1055,9,0,47
88,1,1,39,2.1305,11,1,48
88,1,1,40,2.6192,11,1,49
88,0,0,42,3.0627,9,1,50
88,1,1,34,3.4707,7,1,51
88,1,1,29,1.9767,5,1,52
88,0,1,38,2.4332,3,0,53
88,1,1,35,2.2322,5,1,54
88,1,1,34,2.2704,5,1,55
88,0,1,35,2.69,3,0,56
88,1,1,47,2.6086,5,1,57
88,0,1,35,2.3718,5,0,58
88,1,1,30,3.347,7,1,59
88,0,0,34,2.7305,7,1,60
88,0,1,27,2.1667,5,0,1
88,1,1,30,2.2531,7,1,2
88,1,1,38,2.6987,7,1,3
88,0,1,42,2.2322,5,0,4
88,1,1,35,2.6872,7,1,5
88,0,0,31,2.7602,7,1,6
88,1,1,33,5.273,5,1,7
88,0,1,33,1.865,3,0,8
88,0,1,31,2.6232,5,0,9
88,0,1,38,2.4139,7,0,10
88,1,0,33,2.5742,9,0,11
88,0,0,37,2.4993,11,1,12
88,0,1,34,2.4022,11,0,13
88,1,1,35,2.7153,13,1,14
88,1,1,37,2.5425,13,1,15
88,1,1,34,2.9395,11,1,16
88,0,0,30,2.8081,9,1,17
88,0,0,38,2.2804,7,1,18
88,1,1,30,3.0016,5,1,19
88,1,1,28,3.162,3,1,20
88,0,1,26,3.164,1,0,21
88,1,0,23,2.3891,3,0,22
88,1,1,32,2.3398,5,1,23
88,1,1,37,2.2089,5,1,24
88,1,1,34,3.1842,3,1,25
88,1,1,37,2.7363,1,1,26
88,0,1,40,1.9965,1,0,27
88,0,0,40,2.6256,3,1,28
88,0,1,33,2.4435,3,0,29
88,1,0,43,2.2509,5,0,30
88,0,1,23,2.93,7,0,31
88,0,1,32,2.0889,9,0,32
88,1,1,35,2.2784,11,1,33
88,0,1,38,2.4733,11,0,34
88,0,1,35,2.8308,13,0,35
88,0,0,30,2.9041,15,1,36
88,1,1,30,2.5642,15,1,37
88,0,0,32,2.3515,13,1,38
88,1,1,33,2.4035,11,1,39
88,1,1,31,2.9803,9,1,40
88,0,0,34,2.2892,7,1,41
88,1,1,37,2.219,5,1,42
88,0,1,37,2.0781,3,0,43
88,0,0,37,2.1804,5,1,44
88,1,1,33,2.2615,5,1,45
88,0,1,27,3.1422,3,0,46
88,1,1,32,3.3961,5,1,47
88,1,1,37,1.9775,5,1,48
88,0,1,32,2.3323,3,0,49
88,1,1,31,1.9353,5,1,50
88,0,1,32,2.0882,5,0,51
88,0,1,42,1.8652,7,0,52
88,1,1,46,2.3007,9,1,53
88,1,0,41,2.9397,9,0,54
88,0,1,31,3.4491,11,0,55
88,0,0,32,2.749,13,1,56
88,1,1,32,2.6068,13,1,57
88,0,1,34,2.4747,11,0,58
88,0,1,32,3.5174,13,0,59
88,1,1,37,2.159,15,1,60
89,0,0,26,1.9575,36,1,1
89,1,0,8,2.0595,34,0,2
89,1,0,19,2.2853,36,0,3
89,1,0,16,2.4687,38,0,4
89,0,0,29,2.153,40,1,5
89,0,0,5,3.0855,40,1,6
89,0,0,35,2.0891,38,1,7
89,0,0,22,2.5034,36,1,8
89,1,1,4,2.3921,34,1,9
89,1,1,9,3.0416,32,1,10
89,1,0,17,1.8888,30,0,11
89,0,0,36,2.2784,32,1,12
89,1,0,7,2.4972,32,0,13
89,1,1,14,2.2746,34,1,14
89,0,0,38,2.0089,34,1,15
89,1,1,3,2.8607,32,1,16
89,1,0,5,2.095,30,0,17
89,1,1,4,2.5884,32,1,18
89,1,1,3,1.9875,32,1,19
89,0,0,41,1.9863,30,1,20
89,0,0,8,2.1002,28,1,21
89,0,0,27,3.0874,26,1,22
89,1,0,6,1.8805,24,0,23
89,0,0,36,2.2412,26,1,24
89,0,0,30,2.148,26,1,25
89,1,1,22,2.0064,24,1,26
89,1,1,3,2.0539,22,1,27
89,0,0,33,1.7727,20,1,28
89,1,1,2,2.6009,18,1,29
89,1,0,3,1.9565,16,0,30
89,1,0,3,2.7789,18,0,31
89,1,0,8,2.0964,20,0,32
89,0,0,4,2.0058,22,1,33
89,0,0,28,1.7776,22,1,34
89,0,0,25,2.0985,20,1,35
89,0,0,2,2.8766,18,1,36
89,1,1,2,1.953,16,1,37
89,0,0,3,1.9951,14,1,38
89,1,0,2,28.915,12,0,39
89,0,0,18,1.9047,14,1,40
89,0,0,20,1.7517,14,1,41
89,0,0,22,1.9683,12,1,42
89,0,1,3,2.005,10,0,43
89,1,1,12,2.6403,12,1,44
89,1,0,21,1.7518,12,0,45
89,0,0,18,1.6001,14,1,46
89,0,0,4,2.1294,14,1,47
89,1,0,2,3.7906,12,0,48
89,1,0,2,1.9715,14,0,49
89,0,0,31,2.2721,16,1,50
89,1,1,3,2.4362,16,1,51
89,1,1,3,2.1776,14,1,52
89,0,1,7,2.1544,12,0,53
89,1,0,2,1.8599,14,0,54
89,1,1,11,1.7502,16,1,55
89,0,0,11,2.3005,16,1,56
89,1,1,3,2.0862,14,1,57
89,0,0,5,1.7804,12,1,58
89,0,1,4,2.1397,10,0,59
89,0,0,17,1.8376,12,1,60
89,0,0,35,2.5728,12,1,1
89,1,0,30,2.0692,10,0,2
89,1,0,21,1.8728,12,0,3
89,1,0,5,2.1183,14,0,4
89,0,0,14,1.6814,16,1,5
89,1,1,2,2.2364,16,1,6
89,0,0,16,2.3013,14,1,7
89,0,0,3,1.767,12,1,8
89,1,0,7,1.471,10,0,9
89,0,0,5,1.7584,12,1,10
89,0,0,2,1.8965,12,1,11
89,0,0,4,2.085,10,1,12
89,0,0,33,2.1729,8,1,13
89,1,0,8,1.7167,6,0,14
89,0,1,13,1.9974,8,0,15
89,0,0,9,1.9522,10,1,16
89,0,0,6,1.622,10,1,17
89,0,0,33,1.7177,8,1,18
89,0,0,24,1.9882,6,1,19
89,0,1,10,1.56,4,0,20
89,0,0,6,2.0023,6,1,21
89,1,0,2,1.768,6,0,22
89,1,0,6,1.6968,8,0,23
89,1,1,35,2.6609,10,1,24
89,1,0,5,1.5726,10,0,25
89,0,0,32,2.3663,12,1,26
89,0,0,34,1.6163,12,1,27
89,0,0,42,2.1613,10,1,28
89,0,0,9,1.6439,8,1,29
89,0,0,4,2.0629,6,1,30
89,1,1,2,1.7929,4,1,31
89,1,0,3,1.7267,2,0,32
89,0,0,12,2.068,4,1,33
89,0,0,35,2.395,4,1,34
89,1,0,3,1.7621,2,0,35
89,0,1,4,1.8354,4,0,36
89,1,0,4,1.6964,6,0,37
89,0,0,10,1.6974,8,1,38
89,1,0,24,3.0004,8,0,39
89,0,0,11,1.8807,10,1,40
89,0,0,31,1.794,10,1,41
89,0,0,18,2.1689,8,1,42
89,1,1,3,1.7323,6,1,43
89,1,0,6,1.7086,4,0,44
89,1,0,14,1.57,6,0,45
89,1,1,8,1.6205,8,1,46
89,1,0,5,1.6414,8,0,47
89,0,0,8,1.7509,10,1,48
89,1,0,4,1.5762,10,0,49
89,1,1,4,1.6666,12,1,50
89,0,0,10,1.5991,12,1,51
89,1,0,18,1.9763,10,0,52
89,1,1,3,1.517,12,1,53
89,1,0,14,1.4097,12,0,54
89,1,1,9,2.0465,14,1,55
89,0,0,17,1.5418,14,1,56
89,1,1,13,1.9401,12,1,57
89,1,0,9,1.5038,10,0,58
89,0,0,18,1.5403,12,1,59
89,1,1,3,1.8889,12,1,60
89,0,0,32,1.9985,10,1,1
89,1,0,38,2.0232,8,0,2
89,0,0,38,1.8927,10,1,3
89,0,0,14,3.3887,10,1,4
89,0,1,3,1.9991,8,0,5
89,0,0,4,2.422,10,1,6
89,0,0,3,1.8126,10,1,7
89,1,0,10,3.2206,8,0,8
89,1,0,3,2.343,10,0,9
89,0,0,15,1.8395,12,1,10
89,0,0,25,1.913,12,1,11
89,1,0,15,1.5347,10,0,12
89,1,1,27,2.1382,12,1,13
89,0,0,26,2.0845,12,1,14
89,0,0,29,2.3647,10,1,15
89,1,0,4,1.7978,8,0,16
89,1,0,20,1.6709,10,0,17
89,0,0,8,2.2261,12,1,18
89,0,0,3,1.7355,12,1,19
89,0,0,26,1.7141,10,1,20
89,0,0,30,2.159,8,1,21
89,1,0,7,1.7181,6,0,22
89,0,0,10,1.7267,8,1,23
89,1,1,2,1.8782,8,1,24
89,1,0,21,2.2344,6,0,25
89,1,0,2,1.7861,8,0,26
89,0,0,11,1.5347,10,1,27
89,0,0,30,2.2661,10,1,28
89,1,0,2,2.1917,8,0,29
89,0,0,2,2.483,10,1,30
89,0,0,29,2.2292,10,1,31
89,1,1,2,2.4683,8,1,32
89,0,0,9,1.7095,6,1,33
89,0,0,25,1.5458,4,1,34
89,1,0,27,1.8967,2,0,35
89,1,0,3,1.7343,4,0,36
89,1,0,2,1.7338,6,0,37
89,1,1,4,1.8252,8,1,38
89,0,0,13,1.7234,8,1,39
89,1,0,12,1.608,6,0,40
89,1,1,3,2.1116,8,1,41
89,0,0,36,1.9882,8,1,42
89,0,0,3,1.8103,6,1,43
89,1,0,23,1.4655,4,0,44
89,0,0,26,2.5046,6,1,45
89,0,0,5,1.5818,6,1,46
89,1,1,10,1.5197,4,1,47
89,0,0,16,1.4696,2,1,48
89,1,0,9,1.8824,1,0,49
89,1,1,3,1.7451,3,1,50
89,0,0,29,1.6742,3,1,51
89,0,1,6,1.6805,1,0,52
89,0,0,28,1.7396,3,1,53
89,0,1,8,2.3738,3,0,54
89,0,0,32,1.8562,5,1,55
89,0,0,4,1.9876,5,1,56
89,0,1,5,1.7774,3,0,57
89,0,1,10,1.5322,5,0,58
89,1,0,1,2.7981,7,0,59
89,1,1,4,1.6587,9,1,60
89,0,0,6,1.5926,9,1,1
89,0,0,15,1.8054,7,1,2
89,1,0,8,2.4999,5,0,3
89,1,0,2,2.1773,7,0,4
89,1,0,3,2.1593,9,0,5
89,0,1,2,1.6121,11,0,6
89,0,0,7,1.6159,13,1,7
89,0,0,13,1.9186,13,1,8
89,1,0,3,4.8492,11,0,9
89,1,0,3,1.6674,13,0,10
89,0,0,9,1.3794,15,1,11
89,1,1,4,2.1251,15,1,12
89,0,0,18,1.4229,13,1,13
89,1,0,7,1.8608,11,0,14
89,1,0,30,1.9811,13,0,15
89,1,0,18,2.06,15,0,16
89,1,1,3,1.6902,17,1,17
89,1,1,23,2.3789,17,1,18
89,1,0,8,1.8714,15,0,19
89,0,0,24,2.0645,17,1,20
89,0,0,23,1.7815,17,1,21
89,1,0,26,1.7008,15,0,22
89,0,0,29,1.722,17,1,23
89,1,1,11,1.6028,17,1,24
89,0,0,4,1.7385,15,1,25
89,0,0,18,2.0512,13,1,26
89,0,0,19,1.7274,11,1,27
89,0,0,27,1.4071,9,1,28
89,0,0,21,3.2123,7,1,29
89,0,0,21,1.4372,5,1,30
89,1,0,4,1.9599,3,0,31
89,1,0,3,2.0147,5,0,32
89,1,0,9,2.0526,7,0,33
89,1,1,13,1.6962,9,1,34
89,0,0,27,2.0876,9,1,35
89,0,1,2,2.3326,7,0,36
89,1,0,10,1.9465,9,0,37
89,1,0,5,2.4017,11,0,38
89,1,1,10,1.7369,13,1,39
89,0,0,13,1.3762,13,1,40
89,0,0,5,1.6577,11,1,41
89,0,0,24,1.492,9,1,42
89,0,0,3,2.1588,7,1,43
89,0,0,3,2.1453,5,1,44
89,1,1,3,1.5262,3,1,45
89,0,1,13,1.6813,1,0,46
89,1,0,13,1.5141,3,0,47
89,1,0,3,2.1217,5,0,48
89,1,1,9,1.6744,7,1,49
89,1,0,3,1.9596,7,0,50
89,1,1,5,2.2642,9,1,51
89,1,1,29,2.1805,9,1,52
89,0,0,18,1.7568,7,1,53
89,1,0,18,2.0437,5,0,54
89,1,1,10,1.8558,7,1,55
89,1,1,14,2.266,7,1,56
89,0,0,16,1.607,5,1,57
89,1,0,22,1.925,3,0,58
89,1,0,11,1.5779,5,0,59
89,0,0,17,1.4316,7,1,60
90,1,1,10,2.5708,27,1,1
90,1,1,13,1.6273,24,1,2
90,0,0,20,1.7079,21,1,3
90,1,1,34,2.9421,18,1,4
90,0,0,29,2.8442,15,1,5
90,0,0,19,2.877,12,1,6
90,1,1,16,2.8775,9,1,7
90,1,1,28,1.6835,6,1,8
90,1,0,28,2.0433,3,0,9
90,1,1,41,1.6836,6,1,10
90,0,1,26,1.6278,6,0,11
90,0,1,26,1.2906,8,0,12
90,1,1,17,1.2231,10,1,13
90,1,1,18,1.8884,10,1,14
90,1,1,22,1.4921,8,1,15
90,1,0,12,1.8309,6,0,16
90,1,1,31,1.5952,8,1,17
90,1,1,26,1.8085,8,1,18
90,1,1,13,1.3572,6,1,19
90,1,1,9,0.9763,4,1,20
90,1,1,22,1.7535,2,1,21
90,0,0,21,1.5386,1,1,22
90,0,0,16,1.2106,1,1,23
90,1,0,27,1.3361,1,0,24
90,0,0,17,1.2806,3,1,25
90,1,1,16,1.7074,3,1,26
90,0,1,17,1.1775,1,0,27
90,1,1,19,1.5616,3,1,28
90,1,1,27,1.6382,3,1,29
90,0,0,15,1.6858,1,1,30
90,0,0,5,1.2562,1,1,31
90,1,1,13,1.1334,1,1,32
90,1,1,22,1.6058,1,1,33
90,1,1,19,1.3136,1,1,34
90,0,1,14,1.4825,1,0,35
90,1,0,40,1.595,3,0,36
90,0,0,17,1.4491,5,1,37
90,1,0,31,1.359,5,0,38
90,0,0,38,1.4139,7,1,39
90,0,0,38,1.5157,7,1,40
90,0,1,25,1.4936,5,0,41
90,0,1,27,1.3129,7,0,42
90,0,0,17,1.2453,9,1,43
90,1,1,35,1.8408,9,1,44
90,0,0,31,1.6603,7,1,45
90,1,0,28,1.3477,5,0,46
90,1,0,18,1.539,7,0,47
90,1,0,24,4.1474,9,0,48
90,1,0,18,1.8624,11,0,49
90,0,0,33,1.6953,13,1,50
90,1,0,18,1.4495,13,0,51
90,0,0,20,0.7394,15,1,52
90,0,0,18,0.7855,15,1,53
90,1,0,18,2.884,13,0,54
90,0,1,26,1.324,15,0,55
90,0,0,21,0.8299,17,1,56
90,1,0,19,1.2463,17,0,57
90,0,1,6,0.797,19,0,58
90,0,1,20,1.381,21,0,59
90,1,1,23,1.2447,23,1,60
90,1,1,23,1.6152,23,1,1
90,0,1,19,1.3815,21,0,2
90,1,1,25,1.5055,23,1,3
90,0,0,36,1.6043,23,1,4
90,1,1,18,1.2781,21,1,5
90,0,0,42,1.953,19,1,6
90,0,0,35,1.6267,17,1,7
90,1,0,46,1.5838,15,0,8
90,1,1,30,1.8313,17,1,9
90,0,0,50,1.5714,15,1,10
90,0,0,17,1.4148,13,1,11
90,1,1,50,1.9561,11,1,12
90,1,0,50,4.2389,5,0,13
90,0,0,50,2.0556,7,1,14
90,0,1,46,2.2906,5,0,15
90,1,1,23,2.1912,7,1,16
90,1,0,50,1.7294,5,0,17
90,1,1,29,1.7185,7,1,18
90,0,0,49,1.7167,7,1,19
90,0,1,36,2.2679,5,0,20
90,0,0,28,1.7751,7,1,21
90,1,0,25,1.4149,7,0,22
90,0,0,45,1.7742,9,1,23
90,0,0,14,1.8416,9,1,24
90,0,0,39,1.9645,7,1,25
90,0,0,32,1.8761,5,1,26
90,0,1,25,1.6512,3,0,27
90,1,1,39,1.6069,5,1,28
90,0,0,26,3.8338,5,1,29
90,1,1,29,1.3245,3,1,30
90,0,1,38,1.4476,1,0,31
90,1,0,27,1.6973,3,0,32
90,0,1,32,1.4807,5,0,33
90,1,1,40,1.4701,7,1,34
90,0,0,45,1.9436,7,1,35
90,1,0,37,1.4495,5,0,36
90,0,1,31,1.5381,7,0,37
90,0,1,4,1.573,9,0,38
90,1,0,21,1.3919,11,0,39
90,1,0,6,1.5827,13,0,40
90,0,0,7,1.6181,15,1,41
90,0,0,23,1.4721,15,1,42
90,0,0,4,1.6728,13,1,43
90,1,1,28,1.3466,11,1,44
90,0,1,3,1.459,9,0,45
90,1,1,7,1.5274,11,1,46
90,1,0,5,1.1557,11,0,47
90,1,0,4,1.3341,13,0,48
90,1,1,3,1.2883,15,1,49
90,1,1,2,1.2017,15,1,50
90,1,1,10,1.5826,13,1,51
90,0,1,2,2.0671,11,0,52
90,1,1,8,1.3802,13,1,53
90,0,0,34,1.9782,13,1,54
90,1,0,29,1.8624,11,0,1
90,1,0,10,1.3679,13,0,2
90,0,0,12,0.2777,15,1,3
90,1,1,13,0.6046,15,1,4
90,0,1,11,0.9767,13,0,5
90,0,0,16,0.9647,15,1,6
90,1,0,24,0.9984,15,0,7
90,1,0,27,0.8759,17,0,8
90,0,0,15,0.379,19,1,9
90,0,0,20,1.2333,19,1,10
90,0,0,31,1.8753,17,1,11
90,0,0,38,1.8759,15,1,12
90,1,0,23,1.0777,13,0,13
90,0,1,27,1.246,15,0,14
90,1,1,33,1.4145,17,1,15
90,0,0,11,0.7857,17,1,16
90,0,0,5,1.6515,15,1,17
90,0,0,18,1.3471,13,1,18
90,0,1,10,1.6278,11,0,19
90,0,1,14,0.515,13,0,20
90,0,0,7,1.5275,15,1,21
90,1,1,24,1.4243,15,1,22
90,1,1,24,1.358,13,1,23
90,1,1,22,0.8277,11,1,24
90,0,0,31,1.3814,9,1,25
90,0,0,38,1.7754,7,1,26
90,0,0,50,1.9076,5,1,27
90,0,1,17,1.3355,3,0,28
90,1,1,30,1.3694,5,1,29
90,0,0,20,0.8065,5,1,30
90,1,0,25,0.8867,3,0,31
90,1,1,12,1.843,5,1,32
90,1,1,21,5.43,5,1,33
90,1,1,25,0.5481,3,1,34
90,1,0,19,0.6612,1,0,35
90,1,1,22,1.0424,3,1,36
90,0,1,19,0.863,3,0,37
90,0,0,18,1.4262,5,1,38
90,0,1,8,1.2341,5,0,39
90,1,1,8,1.2575,7,1,40
90,1,1,5,1.4705,7,1,41
90,0,1,6,1.2014,5,0,42
90,0,1,6,1.0099,7,0,43
90,0,0,3,2.1566,9,1,44
90,0,1,13,1.4487,9,0,45
90,1,0,12,1.4706,11,0,46
90,0,1,6,1.6619,13,0,47
90,0,1,31,1.5052,15,0,48
90,1,1,17,1.7022,17,1,49
90,0,0,14,0.9188,17,1,50
90,0,0,50,1.8638,15,1,51
90,1,0,4,1.8065,13,0,52
90,0,0,7,1.5042,15,1,53
90,1,0,14,1.234,15,0,54
90,0,0,50,1.6165,17,1,55
90,0,1,33,1.4933,15,0,56
90,0,0,22,1.8189,17,1,57
90,1,1,26,1.3595,17,1,58
90,1,1,23,1.212,15,1,59
90,1,1,25,1.3122,13,1,1
90,0,1,18,1.7055,11,0,2
90,1,0,28,1.7861,13,0,3
90,0,0,19,1.2914,17,1,4
90,1,0,20,1.7516,17,0,5
90,1,1,19,1.4813,19,1,6
90,1,1,18,0.9194,19,1,7
90,0,1,9,3.5081,17,0,8
90,1,1,22,2.1005,19,1,9
90,1,1,19,1.4472,19,1,10
90,1,0,32,1.7519,17,0,11
90,0,0,28,2.3154,19,1,12
90,0,0,33,1.4474,19,1,13
90,1,1,35,1.6501,17,1,14
90,1,1,26,1.356,15,1,15
90,1,1,23,1.3346,13,1,16
90,1,1,40,1.325,11,1,17
90,1,1,13,1.0551,9,1,18
90,0,0,5,2.0893,7,1,19
90,1,0,6,1.4488,5,0,20
90,0,0,18,1.2339,7,1,21
90,0,0,22,1.4829,7,1,22
90,0,1,11,1.358,5,0,23
90,1,1,34,1.6857,7,1,24
90,1,0,10,1.4941,7,0,25
